danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,audio_features,2QpGZOhTCHHiKmpSO9FW4h,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/tracks/2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/audio-analysis/2QpGZOhTCHHiKmpSO9FW4h,104591,4
0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,audio_features,5OCJzvD7sykQEKHH7qAC3C,spotify:track:5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C,197547,4
0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,audio_features,78TTtXnFQPzwqlbtbwqN0y,spotify:track:78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,188238,4
0.925,0.31,11,-6.531,0,0.291,0.123,0.0,0.0931,0.291,121.927,audio_features,3U21A07gAloCc4P7J8rxcn,spotify:track:3U21A07gAloCc4P7J8rxcn,https://api.spotify.com/v1/tracks/3U21A07gAloCc4P7J8rxcn,https://api.spotify.com/v1/audio-analysis/3U21A07gAloCc4P7J8rxcn,145507,4
0.541,0.803,1,-3.284,1,0.0738,0.0796,1.71e-05,0.176,0.221,142.135,audio_features,22L7bfCiAkJo5xGSQgmiIO,spotify:track:22L7bfCiAkJo5xGSQgmiIO,https://api.spotify.com/v1/tracks/22L7bfCiAkJo5xGSQgmiIO,https://api.spotify.com/v1/audio-analysis/22L7bfCiAkJo5xGSQgmiIO,299613,4
0.901,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.329,104.053,audio_features,4S8d14HvHb70ImctNgVzQQ,spotify:track:4S8d14HvHb70ImctNgVzQQ,https://api.spotify.com/v1/tracks/4S8d14HvHb70ImctNgVzQQ,https://api.spotify.com/v1/audio-analysis/4S8d14HvHb70ImctNgVzQQ,127947,4
0.482,0.618,9,-5.673,0,0.197,0.647,0.000859,0.32,0.146,90.076,audio_features,39JRmdKFka1Oe09FoOCPI4,spotify:track:39JRmdKFka1Oe09FoOCPI4,https://api.spotify.com/v1/tracks/39JRmdKFka1Oe09FoOCPI4,https://api.spotify.com/v1/audio-analysis/39JRmdKFka1Oe09FoOCPI4,164620,3
0.631,0.696,1,-5.572,0,0.348,0.0192,0.0,0.0554,0.621,92.941,audio_features,1PS1QMdUqOal0ai3Gt7sDQ,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627,4
0.799,0.291,11,-7.353,0,0.0318,0.873,0.000641,0.139,0.406,97.984,audio_features,3JWiDGQX2eTlFvKj3Yssj3,spotify:track:3JWiDGQX2eTlFvKj3Yssj3,https://api.spotify.com/v1/tracks/3JWiDGQX2eTlFvKj3Yssj3,https://api.spotify.com/v1/audio-analysis/3JWiDGQX2eTlFvKj3Yssj3,151873,4
0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,1e9oZCCiX42nJl0AcqriVo,spotify:track:1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/tracks/1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/audio-analysis/1e9oZCCiX42nJl0AcqriVo,174000,4
0.127,0.941,1,-16.083,0,0.0509,0.813,0.988,0.178,1e-05,82.144,audio_features,11Rm75lU5EmETsTR22C0gT,spotify:track:11Rm75lU5EmETsTR22C0gT,https://api.spotify.com/v1/tracks/11Rm75lU5EmETsTR22C0gT,https://api.spotify.com/v1/audio-analysis/11Rm75lU5EmETsTR22C0gT,96872,3
0.528,0.955,8,-2.536,1,0.14,0.00948,6.74e-06,0.39,0.469,134.951,audio_features,1WkwcJ36zgQOuq8oYbtldj,spotify:track:1WkwcJ36zgQOuq8oYbtldj,https://api.spotify.com/v1/tracks/1WkwcJ36zgQOuq8oYbtldj,https://api.spotify.com/v1/audio-analysis/1WkwcJ36zgQOuq8oYbtldj,273680,4
0.805,0.71,1,-6.642,1,0.309,0.000881,2.64e-05,0.358,0.147,190.044,audio_features,2LKlHBPHxLG5ArAXfF148n,spotify:track:2LKlHBPHxLG5ArAXfF148n,https://api.spotify.com/v1/tracks/2LKlHBPHxLG5ArAXfF148n,https://api.spotify.com/v1/audio-analysis/2LKlHBPHxLG5ArAXfF148n,146907,4
0.655,0.413,2,-12.313,0,0.652,0.804,0.0,0.428,0.372,103.363,audio_features,2wgOqIHM0Ffn7XvyZbF4DT,spotify:track:2wgOqIHM0Ffn7XvyZbF4DT,https://api.spotify.com/v1/tracks/2wgOqIHM0Ffn7XvyZbF4DT,https://api.spotify.com/v1/audio-analysis/2wgOqIHM0Ffn7XvyZbF4DT,226064,4
0.611,0.459,0,-3.926,0,0.0422,0.614,0.0,0.126,0.177,148.28,audio_features,0oPOuDmmkVp3h6puekhs6P,spotify:track:0oPOuDmmkVp3h6puekhs6P,https://api.spotify.com/v1/tracks/0oPOuDmmkVp3h6puekhs6P,https://api.spotify.com/v1/audio-analysis/0oPOuDmmkVp3h6puekhs6P,213878,4
0.472,0.448,6,-7.272,0,0.326,0.113,0.0,0.0914,0.636,166.077,audio_features,2ZltjIqztEpZtafc8w0I9t,spotify:track:2ZltjIqztEpZtafc8w0I9t,https://api.spotify.com/v1/tracks/2ZltjIqztEpZtafc8w0I9t,https://api.spotify.com/v1/audio-analysis/2ZltjIqztEpZtafc8w0I9t,234215,4
0.801,0.774,1,-5.125,1,0.157,0.0365,3.03e-06,0.114,0.321,144.988,audio_features,2QEnZJ8FwpBoyLKcFcgceT,spotify:track:2QEnZJ8FwpBoyLKcFcgceT,https://api.spotify.com/v1/tracks/2QEnZJ8FwpBoyLKcFcgceT,https://api.spotify.com/v1/audio-analysis/2QEnZJ8FwpBoyLKcFcgceT,150760,4
0.706,0.688,1,-6.357,1,0.269,0.151,0.0,0.466,0.313,125.966,audio_features,2RPbEp0DyBVlkRvvYKopO7,spotify:track:2RPbEp0DyBVlkRvvYKopO7,https://api.spotify.com/v1/tracks/2RPbEp0DyBVlkRvvYKopO7,https://api.spotify.com/v1/audio-analysis/2RPbEp0DyBVlkRvvYKopO7,330783,4
0.848,0.663,8,-5.606,0,0.245,0.523,0.0,0.108,0.333,133.993,audio_features,6kl1qtQXQsFiIWRBK24Cfp,spotify:track:6kl1qtQXQsFiIWRBK24Cfp,https://api.spotify.com/v1/tracks/6kl1qtQXQsFiIWRBK24Cfp,https://api.spotify.com/v1/audio-analysis/6kl1qtQXQsFiIWRBK24Cfp,255413,4
0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,4vp2J1l5RD4gMZwGFLfRAu,spotify:track:4vp2J1l5RD4gMZwGFLfRAu,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu,https://api.spotify.com/v1/audio-analysis/4vp2J1l5RD4gMZwGFLfRAu,289133,4
0.596,0.484,7,-10.095,1,0.0328,0.241,3.72e-05,0.238,0.356,108.9,audio_features,1GzgBKLaNOBowOX5Xi0XsZ,spotify:track:1GzgBKLaNOBowOX5Xi0XsZ,https://api.spotify.com/v1/tracks/1GzgBKLaNOBowOX5Xi0XsZ,https://api.spotify.com/v1/audio-analysis/1GzgBKLaNOBowOX5Xi0XsZ,298707,4
0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4
0.377,0.821,1,-6.192,1,0.0664,0.00602,9.46e-06,0.543,0.436,100.933,audio_features,3qKa6gqpUqa5sF4OMwXUTB,spotify:track:3qKa6gqpUqa5sF4OMwXUTB,https://api.spotify.com/v1/tracks/3qKa6gqpUqa5sF4OMwXUTB,https://api.spotify.com/v1/audio-analysis/3qKa6gqpUqa5sF4OMwXUTB,333764,3
0.798,0.723,2,-10.197,1,0.0677,0.0112,0.85,0.117,0.158,124.997,audio_features,65jBcp2PGy94uRwMv7BQET,spotify:track:65jBcp2PGy94uRwMv7BQET,https://api.spotify.com/v1/tracks/65jBcp2PGy94uRwMv7BQET,https://api.spotify.com/v1/audio-analysis/65jBcp2PGy94uRwMv7BQET,500196,4
0.224,0.0146,10,-31.031,1,0.0342,0.898,7.77e-06,0.174,0.0384,90.886,audio_features,05q7lfYerRkqqNDua3vJOL,spotify:track:05q7lfYerRkqqNDua3vJOL,https://api.spotify.com/v1/tracks/05q7lfYerRkqqNDua3vJOL,https://api.spotify.com/v1/audio-analysis/05q7lfYerRkqqNDua3vJOL,159920,4
0.717,0.637,0,-6.487,1,0.0613,0.00883,0.0,0.173,0.251,160.125,audio_features,5TD2xyZlYdkQ9UA8eT2TKL,spotify:track:5TD2xyZlYdkQ9UA8eT2TKL,https://api.spotify.com/v1/tracks/5TD2xyZlYdkQ9UA8eT2TKL,https://api.spotify.com/v1/audio-analysis/5TD2xyZlYdkQ9UA8eT2TKL,159893,4
0.799,0.526,8,-5.153,1,0.0717,0.334,0.00174,0.0571,0.746,129.875,audio_features,69dXVFCMiz3SL1L7M24NdX,spotify:track:69dXVFCMiz3SL1L7M24NdX,https://api.spotify.com/v1/tracks/69dXVFCMiz3SL1L7M24NdX,https://api.spotify.com/v1/audio-analysis/69dXVFCMiz3SL1L7M24NdX,150475,4
0.288,0.247,3,-21.233,1,0.0361,0.387,0.77,0.58,0.0844,87.824,audio_features,5IHpHBugLoWXDyoOEkfdWU,spotify:track:5IHpHBugLoWXDyoOEkfdWU,https://api.spotify.com/v1/tracks/5IHpHBugLoWXDyoOEkfdWU,https://api.spotify.com/v1/audio-analysis/5IHpHBugLoWXDyoOEkfdWU,134387,4
0.775,0.802,11,-8.995,0,0.0422,0.0226,0.869,0.0908,0.37,123.019,audio_features,5exZ2kf0U4xMJB3RzzFB6X,spotify:track:5exZ2kf0U4xMJB3RzzFB6X,https://api.spotify.com/v1/tracks/5exZ2kf0U4xMJB3RzzFB6X,https://api.spotify.com/v1/audio-analysis/5exZ2kf0U4xMJB3RzzFB6X,448723,4
0.733,0.61,6,-8.85,1,0.0456,0.369,0.664,0.113,0.44,124.951,audio_features,6lFjknz05AnLIMz0VA76js,spotify:track:6lFjknz05AnLIMz0VA76js,https://api.spotify.com/v1/tracks/6lFjknz05AnLIMz0VA76js,https://api.spotify.com/v1/audio-analysis/6lFjknz05AnLIMz0VA76js,345420,4
0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,audio_features,51rXHuKN8Loc4sUlKPODgH,spotify:track:51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,229670,4
0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,audio_features,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue,250987,4
0.807,0.583,1,-10.547,1,0.0552,0.0343,0.877,0.433,0.0984,124.0,audio_features,3N3HpcVZGHKRz94fox04t1,spotify:track:3N3HpcVZGHKRz94fox04t1,https://api.spotify.com/v1/tracks/3N3HpcVZGHKRz94fox04t1,https://api.spotify.com/v1/audio-analysis/3N3HpcVZGHKRz94fox04t1,411003,4
0.557,0.745,0,-8.278,0,0.0408,0.223,0.969,0.118,0.297,119.991,audio_features,1SL963qQnl6xqMZhbIVwBc,spotify:track:1SL963qQnl6xqMZhbIVwBc,https://api.spotify.com/v1/tracks/1SL963qQnl6xqMZhbIVwBc,https://api.spotify.com/v1/audio-analysis/1SL963qQnl6xqMZhbIVwBc,215348,4
0.385,0.142,7,-13.616,1,0.0387,0.528,0.0027,0.11,0.189,96.17,audio_features,00Y7ixn9VEuP7P9NfZ6jSA,spotify:track:00Y7ixn9VEuP7P9NfZ6jSA,https://api.spotify.com/v1/tracks/00Y7ixn9VEuP7P9NfZ6jSA,https://api.spotify.com/v1/audio-analysis/00Y7ixn9VEuP7P9NfZ6jSA,209693,4
0.706,0.593,5,-8.581,0,0.0902,0.287,0.0,0.15,0.481,123.774,audio_features,3dP0pLbg9OfVwssDjp9aT0,spotify:track:3dP0pLbg9OfVwssDjp9aT0,https://api.spotify.com/v1/tracks/3dP0pLbg9OfVwssDjp9aT0,https://api.spotify.com/v1/audio-analysis/3dP0pLbg9OfVwssDjp9aT0,329228,4
0.479,0.758,9,-5.78,1,0.0327,0.00258,7.04e-05,0.076,0.0993,130.046,audio_features,15OEWL12rprhMDuTBZjH4z,spotify:track:15OEWL12rprhMDuTBZjH4z,https://api.spotify.com/v1/tracks/15OEWL12rprhMDuTBZjH4z,https://api.spotify.com/v1/audio-analysis/15OEWL12rprhMDuTBZjH4z,277467,4
0.283,0.0902,9,-19.228,1,0.0486,0.529,0.823,0.272,0.0374,98.774,audio_features,2bGm1xdbOJPrvyIaRZpovL,spotify:track:2bGm1xdbOJPrvyIaRZpovL,https://api.spotify.com/v1/tracks/2bGm1xdbOJPrvyIaRZpovL,https://api.spotify.com/v1/audio-analysis/2bGm1xdbOJPrvyIaRZpovL,128000,4
0.672,0.47,1,-16.031,0,0.04,0.153,0.916,0.63,0.0638,117.949,audio_features,7w3W5On8uxXfLmrOuG519R,spotify:track:7w3W5On8uxXfLmrOuG519R,https://api.spotify.com/v1/tracks/7w3W5On8uxXfLmrOuG519R,https://api.spotify.com/v1/audio-analysis/7w3W5On8uxXfLmrOuG519R,264413,4
0.417,0.463,11,-9.963,0,0.114,0.801,0.365,0.0978,0.036,112.974,audio_features,4cSa0u5n7koLWMsg3buVDn,spotify:track:4cSa0u5n7koLWMsg3buVDn,https://api.spotify.com/v1/tracks/4cSa0u5n7koLWMsg3buVDn,https://api.spotify.com/v1/audio-analysis/4cSa0u5n7koLWMsg3buVDn,375929,4
0.613,0.984,7,-3.012,0,0.0918,0.0228,0.0172,0.415,0.0399,128.07,audio_features,4XBcXn3DAYXAsQ8a3OtWmm,spotify:track:4XBcXn3DAYXAsQ8a3OtWmm,https://api.spotify.com/v1/tracks/4XBcXn3DAYXAsQ8a3OtWmm,https://api.spotify.com/v1/audio-analysis/4XBcXn3DAYXAsQ8a3OtWmm,162661,4
0.69,0.867,1,-5.074,1,0.0375,0.00772,0.0,0.0516,0.77,103.033,audio_features,7bhSQqbyUvFVfmXgkF028O,spotify:track:7bhSQqbyUvFVfmXgkF028O,https://api.spotify.com/v1/tracks/7bhSQqbyUvFVfmXgkF028O,https://api.spotify.com/v1/audio-analysis/7bhSQqbyUvFVfmXgkF028O,198400,4
0.611,0.793,11,-9.003,1,0.0989,0.00106,0.271,0.264,0.636,126.108,audio_features,6vD7ob693ow87aTVkWcPdO,spotify:track:6vD7ob693ow87aTVkWcPdO,https://api.spotify.com/v1/tracks/6vD7ob693ow87aTVkWcPdO,https://api.spotify.com/v1/audio-analysis/6vD7ob693ow87aTVkWcPdO,176054,5
0.358,0.796,0,-6.879,0,0.102,0.0103,0.924,0.128,0.0682,167.743,audio_features,3AIJDmTmSYXtjUerevRiO6,spotify:track:3AIJDmTmSYXtjUerevRiO6,https://api.spotify.com/v1/tracks/3AIJDmTmSYXtjUerevRiO6,https://api.spotify.com/v1/audio-analysis/3AIJDmTmSYXtjUerevRiO6,283206,4
0.5,0.712,5,-4.057,1,0.0581,0.00648,0.954,0.162,0.195,117.915,audio_features,2qemoma2MSUihxaofUq2wu,spotify:track:2qemoma2MSUihxaofUq2wu,https://api.spotify.com/v1/tracks/2qemoma2MSUihxaofUq2wu,https://api.spotify.com/v1/audio-analysis/2qemoma2MSUihxaofUq2wu,278644,4
0.395,0.847,0,-6.62,1,0.042,0.0369,0.637,0.624,0.208,138.042,audio_features,5e41D8LXqEa0tDNKuM87XP,spotify:track:5e41D8LXqEa0tDNKuM87XP,https://api.spotify.com/v1/tracks/5e41D8LXqEa0tDNKuM87XP,https://api.spotify.com/v1/audio-analysis/5e41D8LXqEa0tDNKuM87XP,329000,3
0.647,0.508,11,-9.042,0,0.0308,0.0178,0.835,0.119,0.456,105.042,audio_features,1V1x49mxih6qRLR5UFizYA,spotify:track:1V1x49mxih6qRLR5UFizYA,https://api.spotify.com/v1/tracks/1V1x49mxih6qRLR5UFizYA,https://api.spotify.com/v1/audio-analysis/1V1x49mxih6qRLR5UFizYA,167413,4
0.555,0.763,8,-7.638,1,0.0332,0.00203,0.881,0.0847,0.376,91.997,audio_features,4xwZyJnhrw139ZI8eFf1nF,spotify:track:4xwZyJnhrw139ZI8eFf1nF,https://api.spotify.com/v1/tracks/4xwZyJnhrw139ZI8eFf1nF,https://api.spotify.com/v1/audio-analysis/4xwZyJnhrw139ZI8eFf1nF,343350,4
0.699,0.754,1,-8.812,1,0.048,0.00251,0.842,0.0603,0.0623,124.001,audio_features,7pisfS5uPOJEPKozyMgGC2,spotify:track:7pisfS5uPOJEPKozyMgGC2,https://api.spotify.com/v1/tracks/7pisfS5uPOJEPKozyMgGC2,https://api.spotify.com/v1/audio-analysis/7pisfS5uPOJEPKozyMgGC2,407370,4
0.48,0.423,0,-15.907,1,0.0417,0.595,8.65e-06,0.947,0.256,112.706,audio_features,3lxGdt9j3BSW9ZXVQ7TYd1,spotify:track:3lxGdt9j3BSW9ZXVQ7TYd1,https://api.spotify.com/v1/tracks/3lxGdt9j3BSW9ZXVQ7TYd1,https://api.spotify.com/v1/audio-analysis/3lxGdt9j3BSW9ZXVQ7TYd1,216200,4
0.523,0.399,5,-13.065,1,0.0279,0.282,7.96e-06,0.113,0.495,154.931,audio_features,5SkM78PvNpn41YLTixzRpl,spotify:track:5SkM78PvNpn41YLTixzRpl,https://api.spotify.com/v1/tracks/5SkM78PvNpn41YLTixzRpl,https://api.spotify.com/v1/audio-analysis/5SkM78PvNpn41YLTixzRpl,212187,4
0.315,0.337,1,-5.85,0,0.0295,0.814,0.0,0.119,0.189,94.648,audio_features,3ULIOaWZxZshMYcDwQBZ8J,spotify:track:3ULIOaWZxZshMYcDwQBZ8J,https://api.spotify.com/v1/tracks/3ULIOaWZxZshMYcDwQBZ8J,https://api.spotify.com/v1/audio-analysis/3ULIOaWZxZshMYcDwQBZ8J,208973,3
0.548,0.221,0,-8.383,1,0.0401,0.775,0.0,0.109,0.457,140.649,audio_features,4G9addS7Yq5ihZBQLXG2Mj,spotify:track:4G9addS7Yq5ihZBQLXG2Mj,https://api.spotify.com/v1/tracks/4G9addS7Yq5ihZBQLXG2Mj,https://api.spotify.com/v1/audio-analysis/4G9addS7Yq5ihZBQLXG2Mj,148840,4
0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.449,audio_features,5t9KYe0Fhd5cW6UYT4qP8f,spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,https://api.spotify.com/v1/tracks/5t9KYe0Fhd5cW6UYT4qP8f,https://api.spotify.com/v1/audio-analysis/5t9KYe0Fhd5cW6UYT4qP8f,219027,4
0.659,0.61,4,-4.933,1,0.0308,0.431,0.0,0.141,0.876,89.973,audio_features,5vVQSh83FFjeGI8rAmLk9M,spotify:track:5vVQSh83FFjeGI8rAmLk9M,https://api.spotify.com/v1/tracks/5vVQSh83FFjeGI8rAmLk9M,https://api.spotify.com/v1/audio-analysis/5vVQSh83FFjeGI8rAmLk9M,113243,4
0.652,0.748,0,-5.242,1,0.0887,0.0849,0.0,0.604,0.652,94.1,audio_features,1z6WtY7X4HQJvzxC4UgkSf,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,https://api.spotify.com/v1/tracks/1z6WtY7X4HQJvzxC4UgkSf,https://api.spotify.com/v1/audio-analysis/1z6WtY7X4HQJvzxC4UgkSf,267413,4
0.417,0.687,7,-6.484,1,0.0372,0.0955,0.0278,0.0989,0.627,204.11,audio_features,6YDf6QV7QfCEo8O2dbWalK,spotify:track:6YDf6QV7QfCEo8O2dbWalK,https://api.spotify.com/v1/tracks/6YDf6QV7QfCEo8O2dbWalK,https://api.spotify.com/v1/audio-analysis/6YDf6QV7QfCEo8O2dbWalK,189293,4
0.858,0.665,2,-2.907,1,0.101,0.00348,0.0,0.094,0.237,146.031,audio_features,61zTSexBvC42Db8jxMHuKx,spotify:track:61zTSexBvC42Db8jxMHuKx,https://api.spotify.com/v1/tracks/61zTSexBvC42Db8jxMHuKx,https://api.spotify.com/v1/audio-analysis/61zTSexBvC42Db8jxMHuKx,210557,4
0.708,0.901,9,-3.317,0,0.0564,0.00613,4.09e-05,0.403,0.545,140.013,audio_features,6oKLeV0TzXgBOIN8wb1oMa,spotify:track:6oKLeV0TzXgBOIN8wb1oMa,https://api.spotify.com/v1/tracks/6oKLeV0TzXgBOIN8wb1oMa,https://api.spotify.com/v1/audio-analysis/6oKLeV0TzXgBOIN8wb1oMa,209240,4
0.687,0.707,4,-6.19,1,0.0328,0.0536,9.29e-05,0.16,0.607,127.033,audio_features,5YN0zHycJ0Yxz31A5QsVov,spotify:track:5YN0zHycJ0Yxz31A5QsVov,https://api.spotify.com/v1/tracks/5YN0zHycJ0Yxz31A5QsVov,https://api.spotify.com/v1/audio-analysis/5YN0zHycJ0Yxz31A5QsVov,188656,4
0.772,0.68,11,-5.881,0,0.224,0.277,1.17e-05,0.682,0.807,119.953,audio_features,4NeOWqHmlrGRuBvsLJC9rL,spotify:track:4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/tracks/4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/audio-analysis/4NeOWqHmlrGRuBvsLJC9rL,276160,4
0.372,0.477,7,-9.838,0,0.0497,0.484,0.0,0.0844,0.254,101.097,audio_features,7uJH0YdSZL6psjxI6Xy08b,spotify:track:7uJH0YdSZL6psjxI6Xy08b,https://api.spotify.com/v1/tracks/7uJH0YdSZL6psjxI6Xy08b,https://api.spotify.com/v1/audio-analysis/7uJH0YdSZL6psjxI6Xy08b,348853,4
0.938,0.478,1,-9.739,1,0.265,0.0418,0.00884,0.0801,0.386,138.059,audio_features,2Nfd2ITp4WkI1aoZlYpZwg,spotify:track:2Nfd2ITp4WkI1aoZlYpZwg,https://api.spotify.com/v1/tracks/2Nfd2ITp4WkI1aoZlYpZwg,https://api.spotify.com/v1/audio-analysis/2Nfd2ITp4WkI1aoZlYpZwg,261752,4
0.771,0.727,1,-5.277,1,0.0685,0.0436,0.0,0.149,0.233,148.861,audio_features,1i2xdALQ3MI6JNl8r9krEK,spotify:track:1i2xdALQ3MI6JNl8r9krEK,https://api.spotify.com/v1/tracks/1i2xdALQ3MI6JNl8r9krEK,https://api.spotify.com/v1/audio-analysis/1i2xdALQ3MI6JNl8r9krEK,209851,4
0.638,0.669,8,-6.442,1,0.234,0.0125,0.0,0.0747,0.452,136.867,audio_features,7AtBtwrKhz94hYXgGYyG58,spotify:track:7AtBtwrKhz94hYXgGYyG58,https://api.spotify.com/v1/tracks/7AtBtwrKhz94hYXgGYyG58,https://api.spotify.com/v1/audio-analysis/7AtBtwrKhz94hYXgGYyG58,137027,4
0.644,0.501,0,-8.959,1,0.492,0.311,0.0,0.106,0.173,129.828,audio_features,5FxKZ4IajYIRDjAWAboiB4,spotify:track:5FxKZ4IajYIRDjAWAboiB4,https://api.spotify.com/v1/tracks/5FxKZ4IajYIRDjAWAboiB4,https://api.spotify.com/v1/audio-analysis/5FxKZ4IajYIRDjAWAboiB4,177000,4
0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,audio_features,75lcPkAkUsKWHGBlGM476R,spotify:track:75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/tracks/75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/audio-analysis/75lcPkAkUsKWHGBlGM476R,175954,4
0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,audio_features,05mDaV9Vb3wrzjF6OPZnhq,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,https://api.spotify.com/v1/tracks/05mDaV9Vb3wrzjF6OPZnhq,https://api.spotify.com/v1/audio-analysis/05mDaV9Vb3wrzjF6OPZnhq,150867,4
0.817,0.556,4,-7.178,0,0.14,0.469,0.0,0.131,0.314,126.991,audio_features,55WLWX71YkHt2tSucNIf1g,spotify:track:55WLWX71YkHt2tSucNIf1g,https://api.spotify.com/v1/tracks/55WLWX71YkHt2tSucNIf1g,https://api.spotify.com/v1/audio-analysis/55WLWX71YkHt2tSucNIf1g,166368,4
0.8,0.672,11,-7.925,0,0.32,0.0434,0.0,0.141,0.871,76.023,audio_features,2mkV4angeBLZPTcYOSrjee,spotify:track:2mkV4angeBLZPTcYOSrjee,https://api.spotify.com/v1/tracks/2mkV4angeBLZPTcYOSrjee,https://api.spotify.com/v1/audio-analysis/2mkV4angeBLZPTcYOSrjee,139279,5
0.854,0.708,1,-5.805,0,0.244,0.175,0.0,0.241,0.172,118.032,audio_features,1fvCggAYrW0VtCljtqv4h2,spotify:track:1fvCggAYrW0VtCljtqv4h2,https://api.spotify.com/v1/tracks/1fvCggAYrW0VtCljtqv4h2,https://api.spotify.com/v1/audio-analysis/1fvCggAYrW0VtCljtqv4h2,162133,4
0.737,0.483,1,-5.845,0,0.0359,0.116,0.0,0.0873,0.261,97.471,audio_features,6ZxX2vmH5WLufcOqenLjfb,spotify:track:6ZxX2vmH5WLufcOqenLjfb,https://api.spotify.com/v1/tracks/6ZxX2vmH5WLufcOqenLjfb,https://api.spotify.com/v1/audio-analysis/6ZxX2vmH5WLufcOqenLjfb,221396,4
0.705,0.609,3,-5.728,1,0.0729,0.694,0.0,0.234,0.718,140.058,audio_features,4uhvMW7ly7tJil31YYscAN,spotify:track:4uhvMW7ly7tJil31YYscAN,https://api.spotify.com/v1/tracks/4uhvMW7ly7tJil31YYscAN,https://api.spotify.com/v1/audio-analysis/4uhvMW7ly7tJil31YYscAN,199993,4
0.72,0.484,1,-5.021,1,0.415,0.0132,0.0299,0.113,0.166,179.957,audio_features,6mS9JgLlBCbmsMQnKrm2e3,spotify:track:6mS9JgLlBCbmsMQnKrm2e3,https://api.spotify.com/v1/tracks/6mS9JgLlBCbmsMQnKrm2e3,https://api.spotify.com/v1/audio-analysis/6mS9JgLlBCbmsMQnKrm2e3,194817,4
0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,audio_features,2MShy1GSSgbmGUxADNIao5,spotify:track:2MShy1GSSgbmGUxADNIao5,https://api.spotify.com/v1/tracks/2MShy1GSSgbmGUxADNIao5,https://api.spotify.com/v1/audio-analysis/2MShy1GSSgbmGUxADNIao5,152000,4
0.868,0.657,8,-4.853,1,0.113,0.0158,0.0,0.0995,0.436,162.865,audio_features,7g7raxdQpiLZT7aOlib4S1,spotify:track:7g7raxdQpiLZT7aOlib4S1,https://api.spotify.com/v1/tracks/7g7raxdQpiLZT7aOlib4S1,https://api.spotify.com/v1/audio-analysis/7g7raxdQpiLZT7aOlib4S1,191410,4
